COUNTYNAME,RealPlantArea,HarvestArea,UnitYield,Yield,Crop,Year,Season
新北市,93.55,93.55,10825,1012725.0,Taro,2005,first
宜蘭縣,18.37,18.37,19590,359865.0,Taro,2005,first
桃園市,1.59,1.59,13321,21181.0,Taro,2005,first
新竹縣,21.77,21.77,12655,275510.0,Taro,2005,first
苗栗縣,384.11,384.11,12398,4762236.0,Taro,2005,first
台中市,617.00,617.00,12348,7618985.0,Taro,2005,first
彰化縣,53.63,53.63,20650,1107460.0,Taro,2005,first
南投縣,31.64,31.64,12446,393802.0,Taro,2005,first
雲林縣,82.82,82.82,20224,1674950.0,Taro,2005,first
嘉義縣,89.70,89.70,10241,918590.0,Taro,2005,first
台南市,55.90,55.90,20711,1157770.0,Taro,2005,first
高雄市,126.06,126.06,12354,1557352.0,Taro,2005,first
屏東縣,814.80,814.80,17169,13989249.0,Taro,2005,first
台東縣,131.12,131.12,7136,935607.0,Taro,2005,first
花蓮縣,110.48,110.48,16682,1843057.0,Taro,2005,first
基隆市,1.15,1.15,8929,10268.0,Taro,2005,first
新竹市,4.10,4.10,10561,43300.0,Taro,2005,first
嘉義市,4.80,4.80,12000,57600.0,Taro,2005,first
台北市,0.01,0.01,8000,80.0,Taro,2005,first
新北市,93.55,93.55,10825,1012725.0,Taro,2005,whole
宜蘭縣,18.37,18.37,19590,359865.0,Taro,2005,whole
桃園市,1.59,1.59,13321,21181.0,Taro,2005,whole
新竹縣,21.77,21.77,12655,275510.0,Taro,2005,whole
苗栗縣,384.11,384.11,12398,4762236.0,Taro,2005,whole
台中市,617.00,617.00,12348,7618985.0,Taro,2005,whole
彰化縣,53.63,53.63,20650,1107460.0,Taro,2005,whole
南投縣,31.64,31.64,12446,393802.0,Taro,2005,whole
雲林縣,82.82,82.82,20224,1674950.0,Taro,2005,whole
嘉義縣,89.70,89.70,10241,918590.0,Taro,2005,whole
台南市,55.90,55.90,20711,1157770.0,Taro,2005,whole
高雄市,126.06,126.06,12354,1557352.0,Taro,2005,whole
屏東縣,814.80,814.80,17169,13989249.0,Taro,2005,whole
台東縣,131.12,131.12,7136,935607.0,Taro,2005,whole
花蓮縣,110.48,110.48,16682,1843057.0,Taro,2005,whole
基隆市,1.15,1.15,8929,10268.0,Taro,2005,whole
新竹市,4.10,4.10,10561,43300.0,Taro,2005,whole
嘉義市,4.80,4.80,12000,57600.0,Taro,2005,whole
台北市,0.01,0.01,8000,80.0,Taro,2005,whole
新北市,91.63,91.63,11233,1029275.0,Taro,2006,first
宜蘭縣,15.34,15.34,21488,329625.0,Taro,2006,first
桃園市,2.75,2.75,13959,38387.0,Taro,2006,first
新竹縣,17.23,17.23,12951,223150.0,Taro,2006,first
苗栗縣,410.17,410.17,18007,7385748.0,Taro,2006,first
台中市,539.89,539.89,15354,8289705.0,Taro,2006,first
彰化縣,44.16,44.16,22037,973170.0,Taro,2006,first
南投縣,30.59,30.59,13018,398228.0,Taro,2006,first
雲林縣,93.34,93.34,20146,1880429.0,Taro,2006,first
嘉義縣,113.40,113.40,10370,1175980.0,Taro,2006,first
台南市,58.81,58.81,21894,1287600.0,Taro,2006,first
高雄市,173.28,173.28,14753,2556464.0,Taro,2006,first
屏東縣,787.27,785.07,17441,13692535.0,Taro,2006,first
台東縣,112.41,112.41,7858,883350.0,Taro,2006,first
花蓮縣,92.07,92.07,17726,1632030.0,Taro,2006,first
基隆市,1.37,1.37,8947,12258.0,Taro,2006,first
新竹市,7.74,7.74,10690,82740.0,Taro,2006,first
嘉義市,6.70,6.70,13250,88775.0,Taro,2006,first
台北市,0.05,0.05,8000,400.0,Taro,2006,first
彰化縣,20.01,20.01,20789,415980.0,Taro,2006,second
雲林縣,5.63,5.63,21515,121130.0,Taro,2006,second
嘉義市,0.00,0.00,0,0.0,Taro,2006,second
新北市,91.63,91.63,11233,1029275.0,Taro,2006,whole
宜蘭縣,15.34,15.34,21488,329625.0,Taro,2006,whole
桃園市,2.75,2.75,13959,38387.0,Taro,2006,whole
新竹縣,17.23,17.23,12951,223150.0,Taro,2006,whole
苗栗縣,410.17,410.17,18007,7385748.0,Taro,2006,whole
台中市,539.89,539.89,15354,8289705.0,Taro,2006,whole
彰化縣,64.17,64.17,21648,1389150.0,Taro,2006,whole
南投縣,30.59,30.59,13018,398228.0,Taro,2006,whole
雲林縣,98.97,98.97,20224,2001559.0,Taro,2006,whole
嘉義縣,113.40,113.40,10370,1175980.0,Taro,2006,whole
台南市,58.81,58.81,21894,1287600.0,Taro,2006,whole
高雄市,173.28,173.28,14753,2556464.0,Taro,2006,whole
屏東縣,787.27,785.07,17441,13692535.0,Taro,2006,whole
台東縣,112.41,112.41,7858,883350.0,Taro,2006,whole
花蓮縣,92.07,92.07,17726,1632030.0,Taro,2006,whole
基隆市,1.37,1.37,8947,12258.0,Taro,2006,whole
新竹市,7.74,7.74,10690,82740.0,Taro,2006,whole
嘉義市,6.70,6.70,13250,88775.0,Taro,2006,whole
台北市,0.05,0.05,8000,400.0,Taro,2006,whole
新北市,91.29,91.29,11323,1033665.0,Taro,2007,first
宜蘭縣,12.82,12.82,17094,219140.0,Taro,2007,first
桃園市,2.38,2.38,10338,24605.0,Taro,2007,first
新竹縣,19.06,19.06,14409,274635.0,Taro,2007,first
苗栗縣,457.13,457.13,18195,8317258.0,Taro,2007,first
台中市,553.36,553.36,13505,7473224.0,Taro,2007,first
彰化縣,39.55,39.55,21897,866010.0,Taro,2007,first
南投縣,49.75,49.75,12672,630409.0,Taro,2007,first
雲林縣,126.36,126.36,20720,2618185.0,Taro,2007,first
嘉義縣,82.33,82.33,9553,786500.0,Taro,2007,first
台南市,73.26,73.26,22282,1632365.0,Taro,2007,first
高雄市,159.02,159.02,14825,2357498.0,Taro,2007,first
屏東縣,695.52,693.92,19165,13298673.0,Taro,2007,first
台東縣,112.83,112.83,7495,845605.0,Taro,2007,first
花蓮縣,86.13,86.13,17327,1492350.0,Taro,2007,first
基隆市,1.28,1.28,8945,11450.0,Taro,2007,first
新竹市,5.71,5.71,10720,61210.0,Taro,2007,first
嘉義市,5.80,5.80,11250,65250.0,Taro,2007,first
台北市,0.02,0.02,8100,162.0,Taro,2007,first
台中市,0.15,0.15,18000,2700.0,Taro,2007,second
彰化縣,22.79,22.79,18650,425030.0,Taro,2007,second
高雄市,3.00,3.00,12000,36000.0,Taro,2007,second
新北市,91.29,91.29,11323,1033665.0,Taro,2007,whole
宜蘭縣,12.82,12.82,17094,219140.0,Taro,2007,whole
桃園市,2.38,2.38,10338,24605.0,Taro,2007,whole
新竹縣,19.06,19.06,14409,274635.0,Taro,2007,whole
苗栗縣,457.13,457.13,18195,8317258.0,Taro,2007,whole
台中市,553.51,553.51,13506,7475924.0,Taro,2007,whole
彰化縣,62.34,62.34,20710,1291040.0,Taro,2007,whole
南投縣,49.75,49.75,12672,630409.0,Taro,2007,whole
雲林縣,126.36,126.36,20720,2618185.0,Taro,2007,whole
嘉義縣,82.33,82.33,9553,786500.0,Taro,2007,whole
台南市,73.26,73.26,22282,1632365.0,Taro,2007,whole
高雄市,162.02,162.02,14773,2393498.0,Taro,2007,whole
屏東縣,695.52,693.92,19165,13298673.0,Taro,2007,whole
台東縣,112.83,112.83,7495,845605.0,Taro,2007,whole
花蓮縣,86.13,86.13,17327,1492350.0,Taro,2007,whole
基隆市,1.28,1.28,8945,11450.0,Taro,2007,whole
新竹市,5.71,5.71,10720,61210.0,Taro,2007,whole
嘉義市,5.80,5.80,11250,65250.0,Taro,2007,whole
台北市,0.02,0.02,8100,162.0,Taro,2007,whole
新北市,99.75,99.75,11241,1121255.0,Taro,2008,first
宜蘭縣,14.21,14.21,15920,226220.0,Taro,2008,first
桃園市,1.47,1.47,15347,22560.0,Taro,2008,first
新竹縣,19.11,19.11,13249,253195.0,Taro,2008,first
苗栗縣,376.82,376.82,19539,7362760.0,Taro,2008,first
台中市,571.82,570.79,11266,6430586.0,Taro,2008,first
彰化縣,32.37,32.37,21940,710190.0,Taro,2008,first
南投縣,47.62,47.62,13924,663062.0,Taro,2008,first
雲林縣,91.36,91.36,21797,1991339.0,Taro,2008,first
嘉義縣,82.50,82.50,9826,810650.0,Taro,2008,first
台南市,58.06,58.06,22613,1312920.0,Taro,2008,first
高雄市,148.42,148.42,14414,2139339.0,Taro,2008,first
屏東縣,657.84,657.84,19345,12726152.0,Taro,2008,first
台東縣,116.79,116.79,7979,931856.0,Taro,2008,first
花蓮縣,79.73,79.73,16479,1313850.0,Taro,2008,first
基隆市,0.80,0.80,8925,7140.0,Taro,2008,first
新竹市,4.76,4.76,10000,47600.0,Taro,2008,first
嘉義市,4.30,4.30,10200,43860.0,Taro,2008,first
台北市,0.03,0.03,9000,270.0,Taro,2008,first
彰化縣,26.08,26.08,17500,456398.0,Taro,2008,second
高雄市,2.15,1.75,12000,21000.0,Taro,2008,second
新北市,99.75,99.75,11241,1121255.0,Taro,2008,whole
宜蘭縣,14.21,14.21,15920,226220.0,Taro,2008,whole
桃園市,1.47,1.47,15347,22560.0,Taro,2008,whole
新竹縣,19.11,19.11,13249,253195.0,Taro,2008,whole
苗栗縣,376.82,376.82,19539,7362760.0,Taro,2008,whole
台中市,571.82,570.79,11266,6430586.0,Taro,2008,whole
彰化縣,58.45,58.45,19959,1166588.0,Taro,2008,whole
南投縣,47.62,47.62,13924,663062.0,Taro,2008,whole
雲林縣,91.36,91.36,21797,1991339.0,Taro,2008,whole
嘉義縣,82.50,82.50,9826,810650.0,Taro,2008,whole
台南市,58.06,58.06,22613,1312920.0,Taro,2008,whole
高雄市,150.57,150.17,14386,2160339.0,Taro,2008,whole
屏東縣,657.84,657.84,19345,12726152.0,Taro,2008,whole
台東縣,116.79,116.79,7979,931856.0,Taro,2008,whole
花蓮縣,79.73,79.73,16479,1313850.0,Taro,2008,whole
基隆市,0.80,0.80,8925,7140.0,Taro,2008,whole
新竹市,4.76,4.76,10000,47600.0,Taro,2008,whole
嘉義市,4.30,4.30,10200,43860.0,Taro,2008,whole
台北市,0.03,0.03,9000,270.0,Taro,2008,whole
新北市,98.46,98.46,12521,1232800.0,Taro,2009,first
宜蘭縣,15.50,15.50,18953,293770.0,Taro,2009,first
桃園市,3.23,3.23,12672,40930.0,Taro,2009,first
新竹縣,17.30,17.30,14388,248910.0,Taro,2009,first
苗栗縣,549.26,549.26,18306,10054558.0,Taro,2009,first
台中市,666.59,666.59,10659,7105101.0,Taro,2009,first
彰化縣,33.14,33.14,23504,778930.0,Taro,2009,first
南投縣,44.84,44.84,14312,641763.0,Taro,2009,first
雲林縣,94.99,94.99,20841,1979658.0,Taro,2009,first
嘉義縣,57.30,57.30,10954,627690.0,Taro,2009,first
台南市,80.65,80.65,21530,1736365.0,Taro,2009,first
高雄市,157.67,157.67,12014,1894282.0,Taro,2009,first
屏東縣,631.85,631.85,20002,12638014.0,Taro,2009,first
台東縣,116.74,116.74,8375,977753.0,Taro,2009,first
花蓮縣,88.53,88.53,17906,1585250.0,Taro,2009,first
基隆市,0.80,0.80,8037,6430.0,Taro,2009,first
新竹市,7.23,6.73,10539,70930.0,Taro,2009,first
嘉義市,2.30,2.30,10450,24035.0,Taro,2009,first
彰化縣,28.26,27.61,20931,577910.0,Taro,2009,second
高雄市,3.05,3.05,11934,36400.0,Taro,2009,second
新北市,98.46,98.46,12521,1232800.0,Taro,2009,whole
宜蘭縣,15.50,15.50,18953,293770.0,Taro,2009,whole
桃園市,3.23,3.23,12672,40930.0,Taro,2009,whole
新竹縣,17.30,17.30,14388,248910.0,Taro,2009,whole
苗栗縣,549.26,549.26,18306,10054558.0,Taro,2009,whole
台中市,666.59,666.59,10659,7105101.0,Taro,2009,whole
彰化縣,61.40,60.75,22335,1356840.0,Taro,2009,whole
南投縣,44.84,44.84,14312,641763.0,Taro,2009,whole
雲林縣,94.99,94.99,20841,1979658.0,Taro,2009,whole
嘉義縣,57.30,57.30,10954,627690.0,Taro,2009,whole
台南市,80.65,80.65,21530,1736365.0,Taro,2009,whole
高雄市,160.72,160.72,12013,1930682.0,Taro,2009,whole
屏東縣,631.85,631.85,20002,12638014.0,Taro,2009,whole
台東縣,116.74,116.74,8375,977753.0,Taro,2009,whole
花蓮縣,88.53,88.53,17906,1585250.0,Taro,2009,whole
基隆市,0.80,0.80,8037,6430.0,Taro,2009,whole
新竹市,7.23,6.73,10539,70930.0,Taro,2009,whole
嘉義市,2.30,2.30,10450,24035.0,Taro,2009,whole
新北市,105.91,105.91,12471,1320810.0,Taro,2010,first
宜蘭縣,31.86,31.86,19054,607070.0,Taro,2010,first
桃園市,4.30,4.30,10810,46485.0,Taro,2010,first
新竹縣,15.56,15.56,15756,245165.0,Taro,2010,first
苗栗縣,644.24,644.24,18830,12130897.0,Taro,2010,first
台中市,619.52,619.52,19585,12133006.0,Taro,2010,first
彰化縣,40.23,40.23,23372,940270.0,Taro,2010,first
南投縣,59.27,59.27,14853,880355.0,Taro,2010,first
雲林縣,138.95,138.95,21685,3013089.0,Taro,2010,first
嘉義縣,111.30,111.30,12493,1390459.0,Taro,2010,first
台南市,102.59,102.59,21313,2186500.0,Taro,2010,first
高雄市,152.54,152.54,14419,2199467.0,Taro,2010,first
屏東縣,601.83,601.83,21218,12769567.0,Taro,2010,first
台東縣,129.75,129.75,7068,917060.0,Taro,2010,first
花蓮縣,86.81,86.81,16123,1399659.0,Taro,2010,first
澎湖縣,0.22,0.22,6545,1440.0,Taro,2010,first
基隆市,0.22,0.22,7409,1630.0,Taro,2010,first
新竹市,6.00,6.00,10353,62120.0,Taro,2010,first
嘉義市,7.60,7.60,10500,79800.0,Taro,2010,first
台北市,0.30,0.30,9000,2700.0,Taro,2010,first
金門縣,36.34,36.34,24333,884260.0,Taro,2010,first
新北市,105.91,105.91,12471,1320810.0,Taro,2010,whole
宜蘭縣,31.86,31.86,19054,607070.0,Taro,2010,whole
桃園市,4.30,4.30,10810,46485.0,Taro,2010,whole
新竹縣,15.56,15.56,15756,245165.0,Taro,2010,whole
苗栗縣,644.24,644.24,18830,12130897.0,Taro,2010,whole
台中市,619.52,619.52,19585,12133006.0,Taro,2010,whole
彰化縣,40.23,40.23,23372,940270.0,Taro,2010,whole
南投縣,59.27,59.27,14853,880355.0,Taro,2010,whole
雲林縣,138.95,138.95,21685,3013089.0,Taro,2010,whole
嘉義縣,111.30,111.30,12493,1390459.0,Taro,2010,whole
台南市,102.59,102.59,21313,2186500.0,Taro,2010,whole
高雄市,152.54,152.54,14419,2199467.0,Taro,2010,whole
屏東縣,601.83,601.83,21218,12769567.0,Taro,2010,whole
台東縣,129.75,129.75,7068,917060.0,Taro,2010,whole
花蓮縣,86.81,86.81,16123,1399659.0,Taro,2010,whole
澎湖縣,0.22,0.22,6545,1440.0,Taro,2010,whole
基隆市,0.22,0.22,7409,1630.0,Taro,2010,whole
新竹市,6.00,6.00,10353,62120.0,Taro,2010,whole
嘉義市,7.60,7.60,10500,79800.0,Taro,2010,whole
台北市,0.30,0.30,9000,2700.0,Taro,2010,whole
金門縣,36.34,36.34,24333,884260.0,Taro,2010,whole
新北市,17.96,17.96,20466,367570.0,Cabbage,2011,first
宜蘭縣,607.81,607.81,66501,40420090.0,Cabbage,2011,first
桃園市,24.70,24.70,25982,641750.0,Cabbage,2011,first
新竹縣,81.32,81.32,34826,2832045.0,Cabbage,2011,first
苗栗縣,21.85,21.85,23013,502840.0,Cabbage,2011,first
台中市,298.83,298.83,56976,17026131.0,Cabbage,2011,first
彰化縣,559.94,523.88,38117,19968590.0,Cabbage,2011,first
南投縣,233.51,233.06,42779,9970015.0,Cabbage,2011,first
雲林縣,495.86,495.86,46562,23088427.0,Cabbage,2011,first
嘉義縣,166.55,166.55,50627,8431976.0,Cabbage,2011,first
台南市,52.34,52.34,44850,2347440.0,Cabbage,2011,first
高雄市,30.89,30.89,31457,971716.0,Cabbage,2011,first
屏東縣,128.73,128.73,38289,4928940.0,Cabbage,2011,first
台東縣,52.64,52.64,39947,2102835.0,Cabbage,2011,first
花蓮縣,89.39,89.19,25242,2251305.0,Cabbage,2011,first
基隆市,0.02,0.02,10000,200.0,Cabbage,2011,first
新竹市,1.31,1.31,16763,21960.0,Cabbage,2011,first
嘉義市,0.25,0.25,46000,11500.0,Cabbage,2011,first
台北市,7.29,7.29,8695,63390.0,Cabbage,2011,first
金門縣,1.25,1.25,27307,34134.0,Cabbage,2011,first
新北市,15.60,15.60,19916,310695.0,Cabbage,2011,second
宜蘭縣,502.67,502.67,64757,32551510.0,Cabbage,2011,second
桃園市,28.28,28.28,23568,666495.0,Cabbage,2011,second
新竹縣,86.31,86.31,34341,2963930.0,Cabbage,2011,second
苗栗縣,17.45,17.45,26073,454979.0,Cabbage,2011,second
台中市,300.21,300.21,52727,15829050.0,Cabbage,2011,second
彰化縣,191.73,191.73,36183,6937340.0,Cabbage,2011,second
南投縣,191.33,191.33,44147,8446635.0,Cabbage,2011,second
雲林縣,333.19,333.19,44570,14850120.0,Cabbage,2011,second
嘉義縣,40.38,40.38,42282,1707330.0,Cabbage,2011,second
台南市,19.91,19.91,40844,813205.0,Cabbage,2011,second
高雄市,18.17,18.17,36026,654589.0,Cabbage,2011,second
屏東縣,4.93,4.93,31988,157700.0,Cabbage,2011,second
台東縣,41.65,41.65,39484,1644500.0,Cabbage,2011,second
花蓮縣,46.39,46.39,23235,1077870.0,Cabbage,2011,second
澎湖縣,0.66,0.66,11000,7260.0,Cabbage,2011,second
新竹市,2.65,2.65,15396,40800.0,Cabbage,2011,second
嘉義市,0.45,0.45,46000,20700.0,Cabbage,2011,second
台北市,16.67,16.67,10404,173440.0,Cabbage,2011,second
金門縣,0.09,0.09,25311,2278.0,Cabbage,2011,second
新北市,108.48,108.38,20658,2238923.0,Cabbage,2011,whole
宜蘭縣,1184.57,1184.57,64427,76318387.0,Cabbage,2011,whole
桃園市,101.87,101.87,24352,2480700.0,Cabbage,2011,whole
新竹縣,236.19,236.19,33521,7917255.0,Cabbage,2011,whole
苗栗縣,89.90,89.90,28622,2573131.0,Cabbage,2011,whole
台中市,731.26,731.26,54244,39666756.0,Cabbage,2011,whole
彰化縣,1508.60,1472.54,41884,61676050.0,Cabbage,2011,whole
南投縣,546.95,546.50,43011,23505348.0,Cabbage,2011,whole
雲林縣,1965.91,1767.44,49403,87317249.0,Cabbage,2011,whole
嘉義縣,415.71,393.85,49541,19511557.0,Cabbage,2011,whole
台南市,290.97,290.97,46982,13670223.0,Cabbage,2011,whole
高雄市,121.90,121.90,37930,4623612.0,Cabbage,2011,whole
屏東縣,329.79,329.79,39921,13165650.0,Cabbage,2011,whole
台東縣,135.16,135.16,42789,5783340.0,Cabbage,2011,whole
花蓮縣,186.22,186.02,24039,4471690.0,Cabbage,2011,whole
澎湖縣,28.58,28.58,10682,305283.0,Cabbage,2011,whole
基隆市,0.07,0.07,10286,720.0,Cabbage,2011,whole
新竹市,9.68,9.68,15696,151940.0,Cabbage,2011,whole
嘉義市,16.51,16.51,36906,609324.0,Cabbage,2011,whole
台北市,58.41,58.41,10054,587250.0,Cabbage,2011,whole
金門縣,4.53,4.53,27267,123521.0,Cabbage,2011,whole
新北市,74.92,74.82,20859,1560658.0,Cabbage,2011,winter
宜蘭縣,74.09,74.09,45172,3346787.0,Cabbage,2011,winter
桃園市,48.89,48.89,23981,1172455.0,Cabbage,2011,winter
新竹縣,68.56,68.56,30940,2121280.0,Cabbage,2011,winter
苗栗縣,50.60,50.60,31923,1615312.0,Cabbage,2011,winter
台中市,132.22,132.22,51517,6811575.0,Cabbage,2011,winter
彰化縣,756.93,756.93,45936,34770120.0,Cabbage,2011,winter
南投縣,122.11,122.11,41673,5088698.0,Cabbage,2011,winter
雲林縣,1136.86,938.39,52621,49378702.0,Cabbage,2011,winter
嘉義縣,208.78,186.92,50140,9372251.0,Cabbage,2011,winter
台南市,218.72,218.72,48050,10509578.0,Cabbage,2011,winter
高雄市,72.84,72.84,41149,2997307.0,Cabbage,2011,winter
屏東縣,196.13,196.13,41192,8079010.0,Cabbage,2011,winter
台東縣,40.87,40.87,49817,2036005.0,Cabbage,2011,winter
花蓮縣,50.44,50.44,22651,1142515.0,Cabbage,2011,winter
澎湖縣,27.92,27.92,10674,298023.0,Cabbage,2011,winter
基隆市,0.05,0.05,10400,520.0,Cabbage,2011,winter
新竹市,5.72,5.72,15591,89180.0,Cabbage,2011,winter
嘉義市,15.81,15.81,36504,577124.0,Cabbage,2011,winter
台北市,34.45,34.45,10172,350420.0,Cabbage,2011,winter
金門縣,3.19,3.19,27307,87109.0,Cabbage,2011,winter
新北市,14.44,14.44,19790,285770.0,Cabbage,2012,first
宜蘭縣,575.41,575.41,59299,34121360.0,Cabbage,2012,first
桃園市,24.49,24.49,24026,588400.0,Cabbage,2012,first
新竹縣,64.36,64.36,29339,1888255.0,Cabbage,2012,first
苗栗縣,18.84,18.84,24886,468850.0,Cabbage,2012,first
台中市,242.08,242.08,60205,14574475.0,Cabbage,2012,first
彰化縣,336.88,336.88,36890,12427447.0,Cabbage,2012,first
南投縣,198.18,198.18,39827,7892992.0,Cabbage,2012,first
雲林縣,437.04,437.04,46570,20353031.0,Cabbage,2012,first
嘉義縣,97.41,97.41,53250,5187045.0,Cabbage,2012,first
台南市,29.34,29.34,41755,1225085.0,Cabbage,2012,first
高雄市,26.39,26.39,33983,896813.0,Cabbage,2012,first
屏東縣,65.56,65.56,37180,2437512.0,Cabbage,2012,first
台東縣,61.51,61.51,33207,2042555.0,Cabbage,2012,first
花蓮縣,60.34,60.34,25132,1516440.0,Cabbage,2012,first
基隆市,0.01,0.01,10000,100.0,Cabbage,2012,first
新竹市,1.75,1.75,18231,31905.0,Cabbage,2012,first
嘉義市,0.20,0.20,46000,9200.0,Cabbage,2012,first
台北市,7.15,7.15,9639,68920.0,Cabbage,2012,first
金門縣,1.30,1.30,26851,34906.0,Cabbage,2012,first
新北市,10.84,10.84,20121,218109.0,Cabbage,2012,second
宜蘭縣,481.03,481.03,67634,32534160.0,Cabbage,2012,second
桃園市,33.38,33.38,21872,730090.0,Cabbage,2012,second
新竹縣,73.38,73.38,27271,2001180.0,Cabbage,2012,second
苗栗縣,37.21,37.21,37591,1398745.0,Cabbage,2012,second
台中市,264.74,264.74,58396,15459742.0,Cabbage,2012,second
彰化縣,281.86,281.86,35886,10114704.0,Cabbage,2012,second
南投縣,248.46,248.46,46778,11622560.0,Cabbage,2012,second
雲林縣,721.09,721.09,45751,32990902.0,Cabbage,2012,second
嘉義縣,36.45,36.45,42567,1551580.0,Cabbage,2012,second
台南市,28.63,28.63,48669,1393395.0,Cabbage,2012,second
高雄市,9.53,9.53,32358,308376.0,Cabbage,2012,second
屏東縣,5.04,5.04,32555,164075.0,Cabbage,2012,second
台東縣,64.06,64.06,37011,2370940.0,Cabbage,2012,second
花蓮縣,46.99,46.99,22718,1067510.0,Cabbage,2012,second
澎湖縣,1.08,1.08,11500,12420.0,Cabbage,2012,second
基隆市,0.01,0.01,9000,90.0,Cabbage,2012,second
新竹市,2.50,2.50,19310,48275.0,Cabbage,2012,second
嘉義市,0.20,0.20,46000,9200.0,Cabbage,2012,second
台北市,16.67,16.67,10618,177000.0,Cabbage,2012,second
金門縣,1.76,1.76,27781,48894.0,Cabbage,2012,second
新北市,98.58,98.58,19177,1890433.0,Cabbage,2012,whole
宜蘭縣,1181.80,1181.80,62173,73476100.0,Cabbage,2012,whole
桃園市,94.55,94.05,23042,2167091.0,Cabbage,2012,whole
新竹縣,199.64,199.64,29301,5849725.0,Cabbage,2012,whole
苗栗縣,100.35,100.35,31286,3139589.0,Cabbage,2012,whole
台中市,564.54,564.54,57985,32735082.0,Cabbage,2012,whole
彰化縣,1204.49,1204.49,40312,48555425.0,Cabbage,2012,whole
南投縣,516.59,516.59,43677,22563149.0,Cabbage,2012,whole
雲林縣,2088.12,2088.12,48402,101069291.0,Cabbage,2012,whole
嘉義縣,339.91,339.91,47915,16286827.0,Cabbage,2012,whole
台南市,266.69,266.69,41652,11108149.0,Cabbage,2012,whole
高雄市,85.83,85.83,37586,3225976.0,Cabbage,2012,whole
屏東縣,187.25,187.05,39458,7380637.0,Cabbage,2012,whole
台東縣,163.75,163.75,38160,6248744.0,Cabbage,2012,whole
花蓮縣,150.42,150.42,23795,3579215.0,Cabbage,2012,whole
澎湖縣,29.56,29.56,11613,343274.0,Cabbage,2012,whole
基隆市,0.48,0.48,10125,4860.0,Cabbage,2012,whole
新竹市,8.72,8.72,19365,168861.0,Cabbage,2012,whole
嘉義市,12.23,12.23,37018,452726.0,Cabbage,2012,whole
台北市,53.58,53.58,10119,542168.0,Cabbage,2012,whole
金門縣,5.63,5.63,27302,153708.0,Cabbage,2012,whole
新北市,73.30,73.30,18916,1386554.0,Cabbage,2012,winter
宜蘭縣,125.36,125.36,54408,6820580.0,Cabbage,2012,winter
桃園市,36.68,36.18,23455,848601.0,Cabbage,2012,winter
新竹縣,61.90,61.90,31669,1960290.0,Cabbage,2012,winter
苗栗縣,44.30,44.30,28713,1271994.0,Cabbage,2012,winter
台中市,57.72,57.72,46793,2700865.0,Cabbage,2012,winter
彰化縣,585.75,585.75,44410,26013274.0,Cabbage,2012,winter
南投縣,69.95,69.95,43568,3047597.0,Cabbage,2012,winter
雲林縣,929.99,929.99,51318,47725358.0,Cabbage,2012,winter
嘉義縣,206.05,206.05,46339,9548202.0,Cabbage,2012,winter
